,intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,monk
9647,-0.079554,0.187683,0.335206,0.745008,0.17234,0.273364,0.220177,0.962401,2.122061,X
9648,-3.498799,-0.440412,-3.210528,-0.364758,0.0,1.35301,0.106925,-0.563436,-0.964905,A
9649,0.15498,-0.322644,0.175168,0.126526,0.17234,0.06574,0.182426,0.331051,0.032902,A
9650,0.043885,0.069915,0.285416,0.372779,0.0,-0.764757,0.748682,1.024705,0.750076,H
9651,0.266074,0.556689,-0.020434,0.176624,0.261718,-1.096956,0.52218,0.920639,0.874802,G
9652,-0.462213,0.352558,0.150273,0.56049,0.261718,-0.10036,0.031425,0.426032,0.656532,E
9653,-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.141884,0.899684,-0.902021,-0.996086,F
9654,0.080916,0.10132,0.10404,0.14049,0.261718,0.06574,0.371178,-0.381747,-0.341275,A
9655,-0.091897,-0.29909,0.562816,1.131322,0.440474,-0.141884,-1.478592,0.303889,0.375899,Y
9656,0.809204,-0.09496,0.118265,0.987502,0.976743,-0.681707,-1.440842,0.701556,1.373706,I
9657,0.117948,0.124874,0.128935,0.3837,0.0,1.020811,-2.346852,-0.532158,-0.43482,A
9658,0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.723232,0.52218,-2.466728,-1.245538,E
9659,0.401857,-0.267686,0.299642,-0.808002,0.261718,1.768258,0.408929,-2.206795,-0.87136,F
9660,0.229043,0.014957,0.395665,-1.399572,0.082961,-0.764757,0.55993,-0.538138,0.62535,H
9661,0.142636,-0.369751,0.413447,0.301347,0.17234,0.730137,0.597681,-0.242383,-0.060642,F
9662,0.327793,0.179832,0.157386,-0.508846,0.17234,0.730137,0.182426,0.148741,0.157628,A
9663,1.37702,-0.063555,0.349432,0.40572,0.17234,-0.930856,0.484429,-2.576658,-2.305708,A
9664,0.57467,-0.134216,0.160942,1.252465,0.976743,-0.432558,-1.101088,-0.035356,0.18881,I
9665,0.389513,0.462474,0.136047,0.011679,-0.900198,-0.391033,0.408929,1.592975,0.40708,F
9666,0.179667,-0.43256,0.150273,-1.883217,-1.078955,-0.806282,-0.006326,-1.421655,-1.245538,A
9667,0.290762,0.077766,0.118265,0.275805,0.261718,-0.183409,0.031425,-0.247683,-0.372457,F
9668,-0.116585,-0.338346,-3.210528,-0.865829,0.0,-0.10036,-0.006326,-0.777491,-0.528364,A
9669,0.266074,0.109171,0.207175,-0.849179,0.261718,0.356414,0.182426,-0.645136,-1.401445,F
9670,0.438888,0.289748,0.14316,-0.282494,0.261718,-0.307984,-0.459331,-0.432479,0.375899,A
9671,0.266074,0.556689,-0.020434,0.176624,0.0,-0.806282,-0.006326,0.73662,0.344717,G
9672,-0.215336,0.10132,0.235627,-0.280585,0.261718,-1.553729,0.0,-0.525556,-0.996086,E
9673,0.031541,-2.426761,0.37077,0.77977,0.17234,1.35301,0.824183,0.116278,0.064084,A
9674,0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.180006,-1.063338,-0.180118,0.032902,I
9675,0.130292,-0.126364,0.271191,0.816262,0.261718,0.480988,0.673182,0.972537,-0.091823,A
9676,0.377169,0.109171,0.317424,-1.658297,-0.900198,-2.6749,0.333428,-0.677851,-3.116426,H
9677,0.883267,-0.314793,0.086258,-1.337837,0.976743,-2.093552,-1.516343,-0.247916,1.186617,I
9678,-0.16596,-0.134216,0.256965,0.387041,0.261718,1.228436,-0.232828,-0.791431,-0.933723,F
9679,0.167323,0.313302,0.168055,-0.383198,0.261718,0.107265,0.484429,0.17501,-0.123005,A
9680,-3.498799,0.0,0.256965,0.105669,0.0,-1.678304,-0.38383,0.593994,-2.866974,A
9681,1.043737,-0.401156,0.473906,0.506215,0.261718,0.937762,0.635431,-0.327325,-0.777816,A
9682,0.068573,-0.087108,0.470349,-0.099617,0.17234,0.0,1.201687,-2.177225,-2.305708,A
9683,-0.06721,-0.43256,-3.210528,-0.875108,0.0,-0.266459,0.295677,-0.367127,0.032902,A
9684,-0.128929,-0.322644,0.288973,0.764881,0.261718,0.06574,-0.34608,0.628301,0.313536,F
9685,0.019197,0.077766,0.349432,-0.356523,0.261718,-0.972381,0.257927,-0.043103,0.531806,H
9686,0.698109,-0.306942,-0.03466,0.062642,0.976743,0.107265,-1.32759,-0.299115,0.999528,I
9687,-0.042522,-0.236281,-3.210528,-0.272051,0.0,0.937762,0.371178,0.091465,0.313536,A
9688,-0.017834,-0.275537,0.388552,0.949727,0.261718,0.564038,0.257927,0.341458,-0.123005,F
9689,0.994361,-0.008597,-0.148465,0.826884,0.261718,0.564038,0.899684,0.455174,-0.154186,A
9690,0.327793,0.179832,0.157386,-0.508846,0.17234,-0.141884,0.144676,0.698041,0.594169,A
9691,0.019197,0.619498,0.032912,-0.18385,0.261718,-0.972381,0.295677,0.556814,0.064084,G
9692,0.031541,0.195534,0.246296,0.627208,0.261718,0.024215,0.371178,1.262836,0.812439,H
9693,0.229043,0.807926,-0.052442,0.082634,0.261718,0.190314,0.182426,-0.656008,-0.715453,F
9694,-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-1.30458,-0.044076,-2.090205,-2.087438,A
9695,-0.116585,-0.652394,0.505913,-1.24874,0.0,0.397939,-0.006326,-1.306405,-0.341275,E
9696,0.192011,-0.03215,0.249852,-0.418765,0.17234,-1.180006,-0.195078,0.080399,-0.091823,F
9697,-0.351118,-0.314793,0.573485,1.670018,-0.185173,-0.058835,-0.912336,1.195211,1.934972,X
9698,0.327793,0.179832,0.157386,-0.508846,0.17234,0.314889,0.220177,-0.671366,-0.87136,A
9699,-0.153617,-0.840822,0.139604,-0.971903,0.17234,-0.930856,1.201687,-2.770832,-1.027268,X
9700,0.130292,-0.126364,0.271191,0.816262,0.261718,1.809783,0.52218,-0.067664,0.126447,A
9701,0.09326,0.148427,0.171611,0.970704,0.17234,0.397939,0.182426,0.509169,-0.029461,A
9702,0.772172,0.030659,0.075589,0.371824,0.976743,-1.013906,-0.685833,-0.940153,0.812439,I
9703,-0.277055,-0.251983,-3.203415,1.957926,0.261718,2.183507,0.55993,1.552087,2.184424,X
9704,0.105604,0.721563,0.086258,0.505409,0.261718,0.397939,0.182426,0.721068,-0.060642,F
9705,0.377169,0.164129,0.139604,-0.241825,0.0,0.273364,0.333428,-0.253818,-0.185368,A
9706,0.0,-0.087108,0.527252,0.659642,0.0,-1.346105,0.597681,2.853404,-2.835793,E
9707,-0.178304,0.014957,0.264078,0.582361,0.17234,0.439463,-0.006326,0.595742,-0.091823,A
9708,0.006853,-0.181323,0.388552,0.301377,-0.095795,-0.141884,0.144676,0.619778,0.500624,A
9709,-0.252367,-0.110662,0.452567,0.888321,0.17234,1.228436,-0.157328,0.135189,0.064084,D
9710,0.994361,-0.008597,-0.148465,0.826884,0.261718,0.647088,0.673182,0.585277,0.219991,A
9711,-0.116585,0.281897,0.175168,-0.15249,0.261718,-0.889332,0.371178,-0.024328,0.905984,E
9712,-0.06721,0.336855,0.221401,-0.311258,0.261718,-0.598658,0.220177,0.417023,-0.247731,G
9713,-0.116585,-0.338346,0.584154,1.143884,0.797987,0.522513,-0.874585,0.668588,0.905984,Y
9714,0.364825,-0.189174,0.502357,0.22329,0.0,0.522513,0.106925,0.183747,-0.341275,F
9715,0.09326,0.148427,0.171611,0.970704,0.17234,0.439463,0.484429,0.272126,-0.746634,A
9716,0.117948,0.627349,0.075589,0.831628,0.261718,0.231839,0.182426,0.904971,0.001721,A
9717,-0.079554,0.250492,0.388552,-0.002584,0.082961,-0.557133,1.654692,-0.251916,0.750076,E
9718,0.15498,0.336855,0.068476,0.021525,0.261718,-0.058835,0.182426,-0.918155,-0.933723,A
9719,0.09326,0.148427,0.171611,0.970704,0.17234,0.356414,1.503691,0.683829,-0.247731,A
9720,-0.202992,-0.000745,-3.210528,-0.527256,0.082961,-0.764757,0.295677,0.1149,-0.497183,D
9721,0.0,-0.236281,0.377883,-2.104317,0.0,-1.512204,-3.13961,-1.869899,-2.711067,A
9722,0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.058835,0.257927,-0.142102,0.064084,F
9723,0.117948,0.321153,-3.210528,0.642753,0.0,-0.598658,0.220177,0.961936,0.095265,A
9724,-0.301743,0.171981,0.285416,0.684706,0.17234,2.681805,-0.157328,1.758297,1.779065,X
9725,-0.091897,-0.071406,0.537921,-1.178561,0.0,-0.972381,-3.278029,-3.43977,-3.324303,E
9726,0.488263,-0.259834,0.050694,-0.755517,0.976743,1.519109,-0.987837,-2.452749,-2.056256,I
9727,-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.847807,-2.988609,-0.028114,-0.185368,F
9728,-0.672058,-0.613138,0.360101,0.373406,0.17234,0.480988,0.106925,-0.194912,0.937165,E
9729,-0.054866,-0.024299,0.079145,0.136282,0.261718,-0.058835,1.012935,-0.177555,-0.185368,F
9730,-0.054866,0.580242,0.032912,-0.016668,0.261718,0.14879,0.106925,0.262399,0.18881,A
9731,-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.892833,0.710932,-0.087176,0.62535,X
9732,-0.32643,0.321153,0.285416,-1.944952,-0.900198,-0.10036,-0.157328,0.35468,0.064084,D
9733,-0.104241,-0.079257,0.011573,0.220903,0.261718,0.024215,0.031425,0.142042,0.40708,A
9734,-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.224934,0.257927,0.90101,0.126447,F
9735,-0.030178,-0.346197,0.235627,-1.08105,0.17234,0.813187,0.635431,-1.343683,-0.216549,E
9736,0.09326,0.054213,0.374326,0.378926,0.261718,0.273364,0.371178,-0.44939,-0.715453,H
9737,0.117948,0.556689,-0.009765,-0.57261,0.261718,-0.266459,0.106925,-0.46766,0.064084,F
9738,-0.141273,-0.024299,0.562816,-1.881367,0.082961,-1.595254,-2.724356,0.37227,0.157628,C
9739,-0.215336,0.281897,0.107596,0.73922,0.082961,0.605563,0.257927,0.051819,0.874802,E
9740,-0.338774,-0.22843,0.584154,2.123586,0.261718,-0.01731,-1.478592,2.708293,2.090879,X
9741,0.080916,0.588093,0.01513,0.00225,0.261718,-0.640182,0.371178,0.942404,0.157628,F
9742,0.056229,-0.730905,0.441898,0.183695,0.261718,0.107265,0.031425,0.09861,-0.154186,A
9743,0.019197,-0.087108,0.292529,0.240776,0.17234,0.356414,0.446679,-0.296863,-0.372457,A
9744,0.389513,0.376111,0.018686,-0.690978,0.082961,0.273364,0.673182,-1.526595,-1.089631,A
9745,0.57467,-0.134216,0.160942,1.252465,0.976743,-0.930856,-0.38383,-1.559058,-1.307901,I
9746,0.426544,0.0,0.19295,-1.533156,-0.989576,-2.093552,-0.157328,-3.727992,-2.9917,A
9747,-0.141273,0.250492,0.406334,1.250286,0.0,0.688613,0.144676,0.012251,0.469443,E
9748,-0.06721,-0.43256,-3.210528,-0.875108,0.17234,-0.764757,-0.081827,-0.022484,0.219991,A
9749,0.019197,0.038511,0.19295,0.323367,0.261718,0.522513,0.144676,-0.656591,-0.497183,F
9750,-0.128929,0.211237,0.075589,0.526356,0.261718,0.024215,-0.459331,0.56722,-0.372457,A
9751,-0.042522,0.10132,0.288973,0.722153,0.261718,-0.432558,-0.34608,1.367893,0.62535,A
9752,-0.128929,0.705861,0.413447,2.004055,0.61923,1.43606,1.088436,-0.421412,-0.746634,Y
9753,0.117948,0.124874,0.128935,0.3837,0.17234,0.107265,0.371178,-0.12488,-0.278912,A
9754,0.0,0.124874,0.182281,0.686496,0.0,-0.474083,0.106925,-1.092098,-1.588534,A
9755,0.352481,0.211237,0.306755,-0.946242,0.17234,-1.470679,-2.271351,-0.430731,-1.089631,A
9756,0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.847807,0.484429,-0.226618,0.001721,D
9757,0.907954,-0.330495,0.132491,1.039033,0.887365,-0.640182,-1.025587,1.217947,0.687713,I
9758,0.105604,0.289748,0.171611,-0.220044,0.261718,-0.01731,0.069175,-0.806827,-0.777816,A
9759,-0.030178,0.014957,0.264078,0.374062,0.261718,-0.058835,0.031425,0.746327,0.40708,A
9760,0.352481,-0.259834,0.463236,-1.127687,-1.078955,0.356414,-0.006326,0.514158,-0.43482,F
9761,-0.425181,-0.220579,0.306755,0.496637,0.261718,-1.055431,0.220177,-0.560543,0.282354,E
9762,-0.054866,0.203385,0.05425,-0.028782,0.261718,-0.557133,0.333428,-0.861152,-0.65309,G
9763,-0.079554,0.313302,0.139604,0.295528,0.261718,1.26996,0.408929,0.237624,0.126447,A
9764,-0.32643,-0.157769,0.424116,1.924954,0.17234,1.643684,0.106925,0.666666,1.747883,X
9765,0.043885,-0.173471,0.285416,-0.775121,0.0,-0.391033,0.257927,-1.021309,-0.65309,F
9766,-0.585651,-0.354049,-3.210528,0.356517,0.261718,0.273364,0.597681,1.412509,1.404887,E
9767,0.105604,0.10132,0.246296,0.08708,0.0,0.356414,0.257927,0.783216,0.531806,A
9768,-0.22768,0.289748,-0.006209,0.395814,0.261718,0.688613,0.069175,0.920814,0.531806,A
9769,-0.091897,-0.189174,0.345875,0.235912,0.261718,0.480988,0.52218,-0.290222,-0.123005,A
9770,-2.573011,0.069915,0.246296,-3.018853,0.082961,-2.259651,0.408929,0.849734,-3.272334,H
9771,-3.498799,0.164129,0.715741,-0.378514,0.0,-1.512204,0.55993,0.710855,-2.711067,E
9772,0.278418,0.069915,0.214288,-2.283942,0.082961,-0.640182,0.484429,-1.174807,0.344717,A
9773,0.204355,0.360409,0.139604,0.299019,-0.095795,0.854712,0.371178,-0.556679,0.001721,A
9774,-0.079554,-0.173471,0.367214,0.324501,0.261718,0.273364,0.182426,-0.268225,-0.43482,F
9775,-0.030178,0.305451,-3.203415,-0.130828,0.17234,2.058932,0.333428,-0.89175,-0.372457,A
9776,0.09326,0.423218,0.022242,-0.203782,0.082961,0.14879,0.371178,1.557135,-0.154186,A
9777,0.080916,-0.244132,0.214288,-0.37914,0.261718,0.397939,0.371178,-0.455273,-0.123005,F
9778,0.130292,0.062064,0.505913,0.417148,0.0,0.480988,0.597681,0.164778,0.687713,E
9779,-0.017834,-0.22843,0.37077,1.293671,0.17234,-0.183409,0.484429,0.629854,1.997335,X
9780,0.241386,0.109171,-0.127126,0.380626,0.0,0.854712,-0.006326,-0.469582,0.001721,A
9781,-0.696746,-0.055704,-3.210528,0.628849,0.261718,0.024215,0.144676,1.079282,0.344717,W
9782,0.0,-0.220579,-0.048886,-0.675372,0.0,-1.263055,-1.214339,-1.178729,1.436069,I
9783,-0.32643,0.321153,0.285416,-1.944952,-0.900198,-3.214723,-0.195078,-1.013893,0.469443,D
9784,0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.598658,0.55993,-0.474455,-0.278912,F
9785,-0.351118,0.014957,0.214288,0.736624,0.0,0.190314,-0.308329,-0.095466,0.282354,E
9786,-0.153617,-0.22843,0.488131,0.580183,0.261718,0.231839,0.031425,1.12751,0.251173,A
9787,0.241386,-0.322644,0.28186,0.274612,0.261718,-0.640182,0.295677,0.833037,0.157628,F
9788,-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.761353,0.106925,-0.231568,0.781258,H
9789,0.278418,0.069915,0.214288,-2.283942,0.082961,-1.263055,0.106925,-2.270205,-0.777816,A
9790,-0.437525,-0.471816,0.463236,-0.545248,0.261718,-1.636779,1.654692,-3.484775,-2.9917,E
9791,0.661077,-0.09496,0.01513,0.751961,0.976743,-1.346105,-3.554865,-1.143588,-0.372457,I
9792,-3.498799,2.880639,0.441898,-0.295325,0.0,-1.512204,0.182426,-0.004001,-3.397059,A
9793,-0.314087,-0.024299,-1.681275,0.307284,0.261718,1.934358,0.710932,-0.268497,0.313536,E
9794,0.068573,0.0,0.395665,1.220985,0.0,0.190314,0.182426,1.676054,0.905984,A
9795,0.142636,-0.000745,0.153829,0.955845,0.261718,-0.058835,0.069175,0.77813,-0.029461,F
9796,0.006853,0.164129,0.125378,0.58451,0.0,-1.885928,0.446679,-3.581328,-3.677693,A
9797,-0.116585,-0.079257,0.381439,1.540879,0.17234,0.771662,0.220177,1.002746,2.059698,X
9798,-0.128929,-0.511072,0.342319,0.170775,0.261718,0.06574,0.295677,-0.216017,-0.060642,F
9799,-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-2.965574,-2.875357,-1.540458,-2.461615,F
9800,0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.474083,0.446679,0.654687,0.438262,A
9801,-0.38815,-1.021399,0.057807,1.228564,-0.006417,2.225032,0.824183,-0.260575,1.217798,X
9802,-0.190648,-1.09206,0.402778,0.749425,0.17234,-0.224934,-0.270579,0.952015,0.562987,D
9803,0.0,-0.055704,-0.08445,0.139087,0.0,-1.096956,-0.761334,-0.677055,0.219991,I
9804,-3.498799,-0.573882,0.356544,0.750648,0.0,0.107265,0.220177,1.167117,0.313536,A
9805,-3.498799,-0.550328,0.050694,-0.629422,0.0,-0.723232,0.031425,0.602964,0.40708,A
9806,0.377169,0.022808,0.139604,1.070691,0.976743,-1.055431,-1.440842,0.167147,1.124254,I
9807,-0.079554,0.179832,0.310311,1.179988,0.0,0.273364,0.106925,1.472464,0.594169,E
9808,-0.375806,-0.291239,-3.210528,-0.835274,0.0,-0.01731,0.257927,-0.074575,0.375899,D
9809,4.524702,-0.134216,0.23207,-2.514351,-0.900198,-2.301176,-3.06411,-1.723176,-2.243345,F
9810,0.15498,-0.377602,0.349432,0.70613,-0.006417,0.397939,0.597681,0.164156,0.812439,A
9811,-0.091897,-0.142067,0.324537,0.65821,0.17234,0.397939,0.106925,-0.290222,-0.684271,F
9812,-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.564038,-1.214339,0.09663,1.093072,X
9813,-0.314087,0.540986,-0.041773,0.882562,0.261718,0.107265,0.295677,0.245255,-0.029461,F
9814,0.303106,-0.03215,0.367214,-0.350585,0.0,-0.640182,0.635431,-1.749678,-1.775623,A
9815,-0.128929,-0.283388,0.488131,0.833628,0.797987,-0.266459,-1.403091,-0.18534,0.905984,Y
9816,0.105604,-0.149918,0.438342,0.934659,0.261718,-0.307984,-0.006326,0.386909,-0.746634,A
9817,-0.042522,0.540986,0.253409,-0.836378,0.261718,1.020811,-0.195078,0.606032,0.219991,A
9818,-0.017834,0.132725,0.125378,1.357345,0.261718,1.103861,0.333428,0.437079,-0.216549,A
9819,0.056229,-0.730905,0.441898,0.183695,0.261718,0.854712,0.0,-0.563145,-0.185368,A
9820,0.512951,-0.416858,0.125378,0.549719,0.0,-1.013906,-0.610333,-0.485134,1.093072,I
9821,0.019197,-0.087108,0.384996,0.794958,0.261718,1.145386,0.371178,-0.333693,-0.684271,A
9822,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.681707,0.52218,0.531089,0.687713,E
9823,0.167323,0.148427,0.278304,-0.289596,0.261718,-1.096956,0.144676,0.284784,0.251173,H
9824,0.130292,0.077766,-0.045329,0.285383,-0.095795,0.480988,0.106925,0.46527,0.438262,A
9825,-0.104241,0.022808,0.377883,1.279945,0.17234,0.06574,0.635431,1.356748,1.623157,X
9826,0.019197,0.525284,0.068476,0.166658,0.0,0.024215,0.0,0.609255,0.531806,F
9827,0.117948,0.242641,0.082701,-0.424583,-0.900198,-0.10036,0.220177,-0.709013,0.219991,G
9828,0.25373,-0.338346,0.352988,-1.154243,0.17234,0.024215,-0.006326,0.202502,-0.123005,F
9829,0.179667,-0.212727,0.132491,-1.306507,0.261718,0.356414,0.371178,0.35235,0.313536,A
9830,0.327793,-0.142067,0.481018,-2.171392,0.261718,-1.096956,0.144676,-1.847765,-1.869167,A
9831,-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.474083,-0.195078,-1.256741,-0.216549,F
9832,-0.091897,0.258344,0.445454,1.643582,0.082961,-0.141884,0.597681,1.408102,-0.154186,W
9833,0.648733,0.242641,-0.045329,-0.444157,0.261718,0.937762,0.52218,-0.03256,0.064084,A
9834,0.241386,-0.126364,0.417003,0.096091,0.17234,-0.058835,0.295677,0.878683,0.40708,A
9835,-3.498799,0.0,-3.210528,0.06482,0.0,-0.307984,-0.006326,1.031773,-1.307901,A
9836,-0.22768,0.446772,0.534365,0.177429,0.17234,-0.307984,0.710932,0.661133,0.562987,E
9837,0.290762,-0.189174,0.079145,-0.085921,0.0,-0.806282,-1.025587,-0.702392,0.937165,I
9838,0.364825,-0.000745,-0.052442,1.293223,0.976743,0.024215,-1.214339,0.709477,2.246787,I
9839,-0.017834,0.23479,-0.180472,0.621032,0.261718,-3.671496,0.0,-0.873519,-2.711067,F
9840,0.15498,-0.377602,0.349432,0.70613,-0.006417,0.522513,-0.044076,0.303851,0.344717,A
9841,-0.38815,-1.021399,0.057807,1.228564,-0.006417,0.024215,0.786433,1.20888,2.30915,X
9842,-3.498799,0.454623,0.128935,-5.440122,-0.006417,-1.013906,0.069175,-2.289602,-1.49499,A
9843,-0.00549,0.305451,0.018686,-0.04009,0.0,-0.10036,-0.195078,-0.456768,-0.372457,A
9844,-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.806282,0.220177,0.658628,0.40708,D
9845,-0.030178,0.093469,0.235627,1.206186,0.261718,0.480988,0.597681,0.997893,0.781258,A
9846,-0.486901,-0.259834,-3.210528,0.221798,0.351096,-1.22153,-0.006326,1.1936,-0.466001,E
9847,-0.091897,-0.29909,0.562816,1.131322,0.440474,-0.266459,0.069175,1.090019,0.718895,Y
9848,0.080916,0.203385,0.310311,0.26951,0.261718,-0.806282,0.295677,1.187348,0.687713,H
9849,-0.314087,-0.024299,-1.681275,0.307284,0.0,-0.183409,0.257927,0.732678,0.843621,E
9850,0.056229,0.486028,0.10404,-0.053338,0.261718,0.813187,0.257927,-1.561213,-0.403638,G
9851,0.167323,0.117022,0.047137,-0.174809,0.261718,1.228436,0.371178,-1.614994,-1.120812,A
9852,0.266074,-0.16562,0.32098,0.483299,0.0,1.394535,-0.081827,-0.353672,-0.216549,A
9853,0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.972381,-0.534832,-1.261711,-1.214356,I
9854,-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.141884,-0.006326,-0.773938,-0.497183,F
9855,0.907954,-0.330495,0.132491,1.039033,0.887365,-1.885928,1.654692,-1.6108,-2.430434,I
9856,0.031541,-0.346197,-0.009765,1.029902,0.082961,-0.10036,-0.157328,0.619137,0.594169,A
9857,0.204355,-0.134216,0.043581,-0.654873,0.261718,0.937762,0.257927,-2.886451,-2.55516,E
9858,-0.104241,-0.314793,0.665951,-0.06411,0.0,0.107265,0.257927,-0.775413,-0.091823,C
9859,0.117948,0.266195,0.043581,-0.590035,0.17234,-1.180006,0.295677,-0.372077,0.032902,F
9860,0.080916,0.650903,-0.023991,0.472826,0.261718,0.937762,0.635431,0.219335,0.157628,A
9861,0.15498,-0.197025,-3.210528,-0.736839,0.351096,-0.01731,-0.34608,0.337322,0.095265,F
9862,-0.264711,-0.275537,0.107596,0.827362,0.261718,0.937762,0.55993,0.544873,0.656532,A
9863,0.364825,0.289748,0.235627,-0.32379,0.17234,1.809783,0.52218,-1.530537,-1.339082,A
9864,0.624046,-2.426761,0.178724,0.711352,1.066121,-0.972381,-1.516343,0.009707,1.747883,I
9865,0.019197,0.093469,0.473906,1.897295,0.17234,0.107265,0.408929,0.372639,0.874802,X
9866,0.229043,-0.016448,0.317424,-0.526838,0.261718,0.107265,0.597681,-0.328199,0.001721,F
9867,0.019197,0.077766,0.349432,-0.356523,0.261718,-0.557133,0.031425,-0.324296,-0.403638,H
9868,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.190314,0.673182,-0.326587,1.061891,E
9869,-0.042522,0.2976,0.079145,1.500568,0.351096,0.439463,-0.119577,1.239285,0.282354,F
9870,-0.042522,0.2976,0.079145,1.500568,0.351096,-0.391033,-2.422353,0.427468,-0.341275,F
9871,0.068573,-0.197025,0.032912,0.615571,0.082961,-0.640182,0.220177,0.422634,-0.216549,A
9872,-0.215336,-1.296191,0.491688,1.050073,0.61923,0.273364,-1.25209,0.419022,2.122061,X
9873,1.019049,0.211237,-0.155578,-0.311855,0.261718,0.356414,0.295677,0.414052,0.001721,A
9874,0.463576,0.109171,0.224957,-1.411178,0.261718,0.522513,0.597681,-0.209435,-0.123005,A
9875,-3.412392,0.148427,0.438342,-1.047781,0.0,-1.761353,0.031425,3.035055,-3.864781,E
9876,0.031541,0.171981,0.253409,-0.862994,0.17234,-0.432558,0.333428,-0.960403,-0.154186,H
9877,0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.391033,-2.950858,-0.393279,0.032902,A
9878,0.229043,0.109171,-0.066668,0.073324,0.261718,2.349606,1.201687,-0.875267,-0.278912,A
9879,-0.202992,0.36826,0.388552,0.915832,0.17234,1.062336,0.220177,0.206696,-0.060642,D
9880,-0.00549,0.611647,0.022242,1.012179,0.261718,0.937762,0.446679,0.413043,-0.185368,A
9881,-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.598658,0.031425,0.792478,-0.029461,F
9882,-0.338774,-0.314793,0.449011,1.243006,0.797987,0.688613,-1.403091,1.469473,1.716702,X
9883,-0.00549,-0.660245,0.345875,-0.270589,0.261718,-0.307984,-0.044076,-1.927718,-1.71326,A
9884,-0.252367,-0.063555,0.594823,0.891245,0.0,-1.096956,-1.32759,1.955694,2.652146,X
9885,-0.128929,0.022808,0.19295,0.837775,0.261718,0.688613,0.069175,0.220869,-0.029461,A
9886,-0.128929,-0.040001,0.057807,0.557894,0.261718,-0.391033,0.861934,1.668307,2.028517,X
9887,0.080916,0.203385,0.310311,0.26951,0.261718,-0.723232,0.220177,1.601363,1.217798,H
9888,-0.215336,-0.110662,0.68729,2.04189,0.708609,0.605563,-1.28984,1.505606,1.093072,Y
9889,-3.498799,-0.157769,2.48683,-2.832037,0.0,-1.512204,-2.573354,3.374999,-3.61533,A
9890,0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.391033,-3.630366,1.376318,1.46725,I
9891,0.303106,0.352558,0.082701,0.703981,0.261718,-0.058835,0.899684,0.969178,0.219991,F
9892,-0.22768,0.289748,0.132491,-0.234783,0.261718,0.730137,0.257927,-0.595957,0.375899,E
9893,-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.307984,0.144676,0.754249,0.469443,F
9894,0.056229,0.007106,0.406334,0.455401,0.0,-0.307984,0.295677,0.373571,0.500624,A
9895,-0.32643,-0.157769,0.424116,1.924954,0.17234,2.308081,0.408929,0.620166,1.436069,X
9896,0.105604,-0.126364,0.388552,-0.425061,0.261718,-0.889332,0.333428,-0.096359,0.095265,F
9897,-0.054866,0.580242,0.032912,-0.016668,0.261718,-0.598658,0.220177,0.716738,0.219991,A
9898,0.192011,-0.251983,0.33165,0.296423,0.261718,-0.764757,-0.232828,-0.335208,-0.715453,A
9899,-0.178304,-0.620989,0.32098,0.699028,0.261718,-1.180006,0.371178,-0.381707,0.344717,E
9900,-3.498799,-0.22843,-3.210528,-0.316957,0.0,-0.474083,0.52218,0.882449,0.562987,A
9901,-2.215039,-0.29909,0.352988,0.054854,0.0,2.266557,0.55993,-1.378068,-0.715453,A
9902,0.426544,0.588093,0.160942,-0.889699,0.261718,-0.183409,-0.081827,0.311345,-0.87136,F
9903,0.006853,0.376111,0.125378,-1.299376,-1.078955,0.06574,0.257927,-0.223103,-0.746634,G
9904,0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.225032,0.861934,-0.878626,-0.185368,A
9905,0.377169,0.022808,0.139604,1.070691,0.976743,-0.01731,-1.214339,0.26269,1.373706,I
9906,-0.128929,-0.03215,0.068476,-0.151655,-0.989576,-0.391033,0.333428,0.147673,0.251173,F
9907,0.105604,0.10132,0.246296,0.08708,0.261718,0.896237,0.333428,0.970925,0.62535,A
